Date,Open,High,Low,Close,Adj Close,Volume
1929/6/6,25.64 ,25.64 ,25.64 ,25.64 ,25.64 ,-
1929/6/7,25.53 ,25.53 ,25.53 ,25.53 ,25.53 ,-
1929/6/10,25.27 ,25.27 ,25.27 ,25.27 ,25.27 ,-
1929/6/11,25.43 ,25.43 ,25.43 ,25.43 ,25.43 ,-
1929/6/12,25.45 ,25.45 ,25.45 ,25.45 ,25.45 ,-
1929/6/13,25.84 ,25.84 ,25.84 ,25.84 ,25.84 ,-
1929/6/14,25.93 ,25.93 ,25.93 ,25.93 ,25.93 ,-
1929/6/17,26.41 ,26.41 ,26.41 ,26.41 ,26.41 ,-
1929/6/18,26.42 ,26.42 ,26.42 ,26.42 ,26.42 ,-
1929/6/19,26.32 ,26.32 ,26.32 ,26.32 ,26.32 ,-
1929/6/20,26.47 ,26.47 ,26.47 ,26.47 ,26.47 ,-
1929/6/21,26.62 ,26.62 ,26.62 ,26.62 ,26.62 ,-
1929/6/24,26.62 ,26.62 ,26.62 ,26.62 ,26.62 ,-
1929/6/25,26.90 ,26.90 ,26.90 ,26.90 ,26.90 ,-
1929/6/26,27.06 ,27.06 ,27.06 ,27.06 ,27.06 ,-
1929/6/27,27.11 ,27.11 ,27.11 ,27.11 ,27.11 ,-
1929/6/28,27.41 ,27.41 ,27.41 ,27.41 ,27.41 ,-
1929/7/1,27.77 ,27.77 ,27.77 ,27.77 ,27.77 ,-
1929/7/2,28.06 ,28.06 ,28.06 ,28.06 ,28.06 ,-
1929/7/3,28.18 ,28.18 ,28.18 ,28.18 ,28.18 ,-
1929/7/5,28.32 ,28.32 ,28.32 ,28.32 ,28.32 ,-
1929/7/8,28.37 ,28.37 ,28.37 ,28.37 ,28.37 ,-
1929/7/9,28.28 ,28.28 ,28.28 ,28.28 ,28.28 ,-
1929/7/10,28.20 ,28.20 ,28.20 ,28.20 ,28.20 ,-
1929/7/11,28.26 ,28.26 ,28.26 ,28.26 ,28.26 ,-
1929/7/12,28.57 ,28.57 ,28.57 ,28.57 ,28.57 ,-
1929/7/15,28.45 ,28.45 ,28.45 ,28.45 ,28.45 ,-
1929/7/16,28.65 ,28.65 ,28.65 ,28.65 ,28.65 ,-
1929/7/17,28.72 ,28.72 ,28.72 ,28.72 ,28.72 ,-
1929/7/18,28.66 ,28.66 ,28.66 ,28.66 ,28.66 ,-
1929/7/19,28.76 ,28.76 ,28.76 ,28.76 ,28.76 ,-
1929/7/22,28.43 ,28.43 ,28.43 ,28.43 ,28.43 ,-
1929/7/23,28.83 ,28.83 ,28.83 ,28.83 ,28.83 ,-
1929/7/24,28.64 ,28.64 ,28.64 ,28.64 ,28.64 ,-
1929/7/25,28.77 ,28.77 ,28.77 ,28.77 ,28.77 ,-
1929/7/26,28.66 ,28.66 ,28.66 ,28.66 ,28.66 ,-
1929/7/29,28.18 ,28.18 ,28.18 ,28.18 ,28.18 ,-
1929/7/30,28.50 ,28.50 ,28.50 ,28.50 ,28.50 ,-
1929/7/31,28.88 ,28.88 ,28.88 ,28.88 ,28.88 ,-
1929/8/1,29.08 ,29.08 ,29.08 ,29.08 ,29.08 ,-
1929/8/2,29.56 ,29.56 ,29.56 ,29.56 ,29.56 ,-
1929/8/5,29.54 ,29.54 ,29.54 ,29.54 ,29.54 ,-
1929/8/6,29.43 ,29.43 ,29.43 ,29.43 ,29.43 ,-
1929/8/7,29.13 ,29.13 ,29.13 ,29.13 ,29.13 ,-
1929/8/8,29.47 ,29.47 ,29.47 ,29.47 ,29.47 ,-
1929/8/9,28.38 ,28.38 ,28.38 ,28.38 ,28.38 ,-
1929/8/12,29.27 ,29.27 ,29.27 ,29.27 ,29.27 ,-
1929/8/13,29.53 ,29.53 ,29.53 ,29.53 ,29.53 ,-
1929/8/14,29.62 ,29.62 ,29.62 ,29.62 ,29.62 ,-
1929/8/15,29.67 ,29.67 ,29.67 ,29.67 ,29.67 ,-
1929/8/16,30.22 ,30.22 ,30.22 ,30.22 ,30.22 ,-
1929/8/19,30.50 ,30.50 ,30.50 ,30.50 ,30.50 ,-
1929/8/20,30.68 ,30.68 ,30.68 ,30.68 ,30.68 ,-
1929/8/21,30.55 ,30.55 ,30.55 ,30.55 ,30.55 ,-
1929/8/22,30.79 ,30.79 ,30.79 ,30.79 ,30.79 ,-
1929/8/23,31.09 ,31.09 ,31.09 ,31.09 ,31.09 ,-
1929/8/26,31.07 ,31.07 ,31.07 ,31.07 ,31.07 ,-
1929/8/27,31.05 ,31.05 ,31.05 ,31.05 ,31.05 ,-
1929/8/28,30.99 ,30.99 ,30.99 ,30.99 ,30.99 ,-
1929/8/29,31.29 ,31.29 ,31.29 ,31.29 ,31.29 ,-
1929/8/30,31.71 ,31.71 ,31.71 ,31.71 ,31.71 ,-
1929/9/3,31.82 ,31.82 ,31.82 ,31.82 ,31.82 ,-
1929/9/4,31.72 ,31.72 ,31.72 ,31.72 ,31.72 ,-
1929/9/5,31.02 ,31.02 ,31.02 ,31.02 ,31.02 ,-
1929/9/6,31.83 ,31.83 ,31.83 ,31.83 ,31.83 ,-
1929/9/9,31.67 ,31.67 ,31.67 ,31.67 ,31.67 ,-
1929/9/10,31.10 ,31.10 ,31.10 ,31.10 ,31.10 ,-
1929/9/11,31.53 ,31.53 ,31.53 ,31.53 ,31.53 ,-
1929/9/12,31.17 ,31.17 ,31.17 ,31.17 ,31.17 ,-
1929/9/13,31.38 ,31.38 ,31.38 ,31.38 ,31.38 ,-
1929/9/16,31.86 ,31.86 ,31.86 ,31.86 ,31.86 ,-
1929/9/17,31.60 ,31.60 ,31.60 ,31.60 ,31.60 ,-
1929/9/18,31.68 ,31.68 ,31.68 ,31.68 ,31.68 ,-
1929/9/19,31.73 ,31.73 ,31.73 ,31.73 ,31.73 ,-
1929/9/20,31.39 ,31.39 ,31.39 ,31.39 ,31.39 ,-
1929/9/23,31.38 ,31.38 ,31.38 ,31.38 ,31.38 ,-
1929/9/24,30.80 ,30.80 ,30.80 ,30.80 ,30.80 ,-
1929/9/25,30.85 ,30.85 ,30.85 ,30.85 ,30.85 ,-
1929/9/26,31.13 ,31.13 ,31.13 ,31.13 ,31.13 ,-
1929/9/27,30.27 ,30.27 ,30.27 ,30.27 ,30.27 ,-
1929/9/30,30.16 ,30.16 ,30.16 ,30.16 ,30.16 ,-
1929/10/1,29.98 ,29.98 ,29.98 ,29.98 ,29.98 ,-
1929/10/2,30.20 ,30.20 ,30.20 ,30.20 ,30.20 ,-
1929/10/3,28.95 ,28.95 ,28.95 ,28.95 ,28.95 ,-
1929/10/4,28.65 ,28.65 ,28.65 ,28.65 ,28.65 ,-
1929/10/7,30.44 ,30.44 ,30.44 ,30.44 ,30.44 ,-
1929/10/8,30.34 ,30.34 ,30.34 ,30.34 ,30.34 ,-
1929/10/9,30.27 ,30.27 ,30.27 ,30.27 ,30.27 ,-
1929/10/10,30.81 ,30.81 ,30.81 ,30.81 ,30.81 ,-
1929/10/11,30.76 ,30.76 ,30.76 ,30.76 ,30.76 ,-
1929/10/14,30.55 ,30.55 ,30.55 ,30.55 ,30.55 ,-
1929/10/15,30.30 ,30.30 ,30.30 ,30.30 ,30.30 ,-
1929/10/16,29.24 ,29.24 ,29.24 ,29.24 ,29.24 ,-
1929/10/17,29.69 ,29.69 ,29.69 ,29.69 ,29.69 ,-
1929/10/18,28.84 ,28.84 ,28.84 ,28.84 ,28.84 ,-
1929/10/21,27.73 ,27.73 ,27.73 ,27.73 ,27.73 ,-
1929/10/22,28.27 ,28.27 ,28.27 ,28.27 ,28.27 ,-
1929/10/23,26.60 ,26.60 ,26.60 ,26.60 ,26.60 ,-
1929/10/24,25.75 ,25.75 ,25.75 ,25.75 ,25.75 ,-
1929/10/25,26.12 ,26.12 ,26.12 ,26.12 ,26.12 ,-
1929/10/28,22.74 ,22.74 ,22.74 ,22.74 ,22.74 ,-
1929/10/29,20.43 ,20.43 ,20.43 ,20.43 ,20.43 ,-
1929/10/30,22.99 ,22.99 ,22.99 ,22.99 ,22.99 ,-
1929/10/31,24.15 ,24.15 ,24.15 ,24.15 ,24.15 ,-
1929/11/4,22.88 ,22.88 ,22.88 ,22.88 ,22.88 ,-
1929/11/6,20.61 ,20.61 ,20.61 ,20.61 ,20.61 ,-
1929/11/7,21.37 ,21.37 ,21.37 ,21.37 ,21.37 ,-
1929/11/8,21.18 ,21.18 ,21.18 ,21.18 ,21.18 ,-
1929/11/11,19.86 ,19.86 ,19.86 ,19.86 ,19.86 ,-
1929/11/12,18.73 ,18.73 ,18.73 ,18.73 ,18.73 ,-
1929/11/13,17.66 ,17.66 ,17.66 ,17.66 ,17.66 ,-
1929/11/14,19.24 ,19.24 ,19.24 ,19.24 ,19.24 ,-
1929/11/15,20.30 ,20.30 ,20.30 ,20.30 ,20.30 ,-
1929/11/18,20.09 ,20.09 ,20.09 ,20.09 ,20.09 ,-
1929/11/19,20.70 ,20.70 ,20.70 ,20.70 ,20.70 ,-
1929/11/20,21.27 ,21.27 ,21.27 ,21.27 ,21.27 ,-
1929/11/21,21.61 ,21.61 ,21.61 ,21.61 ,21.61 ,-
1929/11/22,21.53 ,21.53 ,21.53 ,21.53 ,21.53 ,-
1929/11/25,21.28 ,21.28 ,21.28 ,21.28 ,21.28 ,-
1929/11/26,20.66 ,20.66 ,20.66 ,20.66 ,20.66 ,-
1929/11/27,20.92 ,20.92 ,20.92 ,20.92 ,20.92 ,-
1929/12/2,20.95 ,20.95 ,20.95 ,20.95 ,20.95 ,-
1929/12/3,21.65 ,21.65 ,21.65 ,21.65 ,21.65 ,-
1929/12/4,22.05 ,22.05 ,22.05 ,22.05 ,22.05 ,-
1929/12/5,21.87 ,21.87 ,21.87 ,21.87 ,21.87 ,-
1929/12/6,22.45 ,22.45 ,22.45 ,22.45 ,22.45 ,-
1929/12/9,22.40 ,22.40 ,22.40 ,22.40 ,22.40 ,-
1929/12/10,22.57 ,22.57 ,22.57 ,22.57 ,22.57 ,-
1929/12/11,22.38 ,22.38 ,22.38 ,22.38 ,22.38 ,-
1929/12/12,21.17 ,21.17 ,21.17 ,21.17 ,21.17 ,-
1929/12/13,21.70 ,21.70 ,21.70 ,21.70 ,21.70 ,-
1929/12/16,21.33 ,21.33 ,21.33 ,21.33 ,21.33 ,-
1929/12/17,21.56 ,21.56 ,21.56 ,21.56 ,21.56 ,-
1929/12/18,21.42 ,21.42 ,21.42 ,21.42 ,21.42 ,-
1929/12/19,20.85 ,20.85 ,20.85 ,20.85 ,20.85 ,-
1929/12/20,20.16 ,20.16 ,20.16 ,20.16 ,20.16 ,-
1929/12/23,20.26 ,20.26 ,20.26 ,20.26 ,20.26 ,-
1929/12/24,20.39 ,20.39 ,20.39 ,20.39 ,20.39 ,-
1929/12/26,20.84 ,20.84 ,20.84 ,20.84 ,20.84 ,-
1929/12/27,20.82 ,20.82 ,20.82 ,20.82 ,20.82 ,-
1929/12/30,20.89 ,20.89 ,20.89 ,20.89 ,20.89 ,-
1929/12/31,21.45 ,21.45 ,21.45 ,21.45 ,21.45 ,-
1930/1/2,21.18 ,21.18 ,21.18 ,21.18 ,21.18 ,-
1930/1/3,21.23 ,21.23 ,21.23 ,21.23 ,21.23 ,-
1930/1/6,21.50 ,21.50 ,21.50 ,21.50 ,21.50 ,-
1930/1/7,21.31 ,21.31 ,21.31 ,21.31 ,21.31 ,-
1930/1/8,21.29 ,21.29 ,21.29 ,21.29 ,21.29 ,-
1930/1/9,21.62 ,21.62 ,21.62 ,21.62 ,21.62 ,-
1930/1/10,21.55 ,21.55 ,21.55 ,21.55 ,21.55 ,-
1930/1/13,21.52 ,21.52 ,21.52 ,21.52 ,21.52 ,-
1930/1/14,21.56 ,21.56 ,21.56 ,21.56 ,21.56 ,-
1930/1/15,21.65 ,21.65 ,21.65 ,21.65 ,21.65 ,-
1930/1/16,21.50 ,21.50 ,21.50 ,21.50 ,21.50 ,-
1930/1/17,21.31 ,21.31 ,21.31 ,21.31 ,21.31 ,-
1930/1/20,21.50 ,21.50 ,21.50 ,21.50 ,21.50 ,-
1930/1/21,21.61 ,21.61 ,21.61 ,21.61 ,21.61 ,-
1930/1/22,21.63 ,21.63 ,21.63 ,21.63 ,21.63 ,-
1930/1/23,21.84 ,21.84 ,21.84 ,21.84 ,21.84 ,-
1930/1/24,22.04 ,22.04 ,22.04 ,22.04 ,22.04 ,-
1930/1/27,22.21 ,22.21 ,22.21 ,22.21 ,22.21 ,-
1930/1/28,22.10 ,22.10 ,22.10 ,22.10 ,22.10 ,-
1930/1/29,22.35 ,22.35 ,22.35 ,22.35 ,22.35 ,-
1930/1/30,22.47 ,22.47 ,22.47 ,22.47 ,22.47 ,-
1930/1/31,22.79 ,22.79 ,22.79 ,22.79 ,22.79 ,-
1930/2/3,22.74 ,22.74 ,22.74 ,22.74 ,22.74 ,-
1930/2/4,23.01 ,23.01 ,23.01 ,23.01 ,23.01 ,-
1930/2/5,23.31 ,23.31 ,23.31 ,23.31 ,23.31 ,-
1930/2/6,23.06 ,23.06 ,23.06 ,23.06 ,23.06 ,-
1930/2/7,22.97 ,22.97 ,22.97 ,22.97 ,22.97 ,-
1930/2/10,23.12 ,23.12 ,23.12 ,23.12 ,23.12 ,-
1930/2/11,23.32 ,23.32 ,23.32 ,23.32 ,23.32 ,-
1930/2/13,23.36 ,23.36 ,23.36 ,23.36 ,23.36 ,-
1930/2/14,23.35 ,23.35 ,23.35 ,23.35 ,23.35 ,-
1930/2/17,23.26 ,23.26 ,23.26 ,23.26 ,23.26 ,-
1930/2/18,23.28 ,23.28 ,23.28 ,23.28 ,23.28 ,-
1930/2/19,23.07 ,23.07 ,23.07 ,23.07 ,23.07 ,-
1930/2/20,22.64 ,22.64 ,22.64 ,22.64 ,22.64 ,-
1930/2/21,22.92 ,22.92 ,22.92 ,22.92 ,22.92 ,-
1930/2/24,22.68 ,22.68 ,22.68 ,22.68 ,22.68 ,-
1930/2/25,22.89 ,22.89 ,22.89 ,22.89 ,22.89 ,-
1930/2/26,23.11 ,23.11 ,23.11 ,23.11 ,23.11 ,-
1930/2/27,23.08 ,23.08 ,23.08 ,23.08 ,23.08 ,-
1930/2/28,23.28 ,23.28 ,23.28 ,23.28 ,23.28 ,-
1930/3/3,23.36 ,23.36 ,23.36 ,23.36 ,23.36 ,-
1930/3/4,23.54 ,23.54 ,23.54 ,23.54 ,23.54 ,-
1930/3/5,23.36 ,23.36 ,23.36 ,23.36 ,23.36 ,-
1930/3/6,23.59 ,23.59 ,23.59 ,23.59 ,23.59 ,-
1930/3/7,23.59 ,23.59 ,23.59 ,23.59 ,23.59 ,-
1930/3/10,23.67 ,23.67 ,23.67 ,23.67 ,23.67 ,-
1930/3/11,23.72 ,23.72 ,23.72 ,23.72 ,23.72 ,-
1930/3/12,23.46 ,23.46 ,23.46 ,23.46 ,23.46 ,-
1930/3/13,23.60 ,23.60 ,23.60 ,23.60 ,23.60 ,-
1930/3/14,23.45 ,23.45 ,23.45 ,23.45 ,23.45 ,-
1930/3/17,23.67 ,23.67 ,23.67 ,23.67 ,23.67 ,-
1930/3/18,23.90 ,23.90 ,23.90 ,23.90 ,23.90 ,-
1930/3/19,24.03 ,24.03 ,24.03 ,24.03 ,24.03 ,-
1930/3/20,24.14 ,24.14 ,24.14 ,24.14 ,24.14 ,-
1930/3/21,24.29 ,24.29 ,24.29 ,24.29 ,24.29 ,-
1930/3/24,24.28 ,24.28 ,24.28 ,24.28 ,24.28 ,-
1930/3/25,24.25 ,24.25 ,24.25 ,24.25 ,24.25 ,-
1930/3/26,24.62 ,24.62 ,24.62 ,24.62 ,24.62 ,-
1930/3/27,24.57 ,24.57 ,24.57 ,24.57 ,24.57 ,-
1930/3/28,24.85 ,24.85 ,24.85 ,24.85 ,24.85 ,-
1930/3/31,24.15 ,24.15 ,24.15 ,24.15 ,24.15 ,-
1930/4/1,25.37 ,25.37 ,25.37 ,25.37 ,25.37 ,-
1930/4/2,25.11 ,25.11 ,25.11 ,25.11 ,25.11 ,-
1930/4/3,25.16 ,25.16 ,25.16 ,25.16 ,25.16 ,-
1930/4/4,25.54 ,25.54 ,25.54 ,25.54 ,25.54 ,-
1930/4/7,25.60 ,25.60 ,25.60 ,25.60 ,25.60 ,-
1930/4/8,25.46 ,25.46 ,25.46 ,25.46 ,25.46 ,-
1930/4/9,25.87 ,25.87 ,25.87 ,25.87 ,25.87 ,-
1930/4/10,25.92 ,25.92 ,25.92 ,25.92 ,25.92 ,-
1930/4/11,25.84 ,25.84 ,25.84 ,25.84 ,25.84 ,-
1930/4/14,25.73 ,25.73 ,25.73 ,25.73 ,25.73 ,-
1930/4/15,25.74 ,25.74 ,25.74 ,25.74 ,25.74 ,-
1930/4/16,25.56 ,25.56 ,25.56 ,25.56 ,25.56 ,-
1930/4/17,25.75 ,25.75 ,25.75 ,25.75 ,25.75 ,-
1930/4/21,25.29 ,25.29 ,25.29 ,25.29 ,25.29 ,-
1930/4/22,25.50 ,25.50 ,25.50 ,25.50 ,25.50 ,-
1930/4/23,25.55 ,25.55 ,25.55 ,25.55 ,25.55 ,-
1930/4/24,25.35 ,25.35 ,25.35 ,25.35 ,25.35 ,-
1930/4/25,25.32 ,25.32 ,25.32 ,25.32 ,25.32 ,-
1930/4/28,24.76 ,24.76 ,24.76 ,24.76 ,24.76 ,-
1930/4/29,24.73 ,24.73 ,24.73 ,24.73 ,24.73 ,-
1930/4/30,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,-
1930/5/1,24.30 ,24.30 ,24.30 ,24.30 ,24.30 ,-
1930/5/2,23.57 ,23.57 ,23.57 ,23.57 ,23.57 ,-
1930/5/5,22.98 ,22.98 ,22.98 ,22.98 ,22.98 ,-
1930/5/6,23.76 ,23.76 ,23.76 ,23.76 ,23.76 ,-
1930/5/7,23.31 ,23.31 ,23.31 ,23.31 ,23.31 ,-
1930/5/8,23.40 ,23.40 ,23.40 ,23.40 ,23.40 ,-
1930/5/9,23.69 ,23.69 ,23.69 ,23.69 ,23.69 ,-
1930/5/12,24.09 ,24.09 ,24.09 ,24.09 ,24.09 ,-
1930/5/13,24.42 ,24.42 ,24.42 ,24.42 ,24.42 ,-
1930/5/14,24.57 ,24.57 ,24.57 ,24.57 ,24.57 ,-
1930/5/15,24.17 ,24.17 ,24.17 ,24.17 ,24.17 ,-
1930/5/16,24.28 ,24.28 ,24.28 ,24.28 ,24.28 ,-
1930/5/19,23.75 ,23.75 ,23.75 ,23.75 ,23.75 ,-
1930/5/20,23.86 ,23.86 ,23.86 ,23.86 ,23.86 ,-
1930/5/21,23.74 ,23.74 ,23.74 ,23.74 ,23.74 ,-
1930/5/22,23.79 ,23.79 ,23.79 ,23.79 ,23.79 ,-
1930/5/23,24.03 ,24.03 ,24.03 ,24.03 ,24.03 ,-
1930/5/26,24.23 ,24.23 ,24.23 ,24.23 ,24.23 ,-
1930/5/27,24.24 ,24.24 ,24.24 ,24.24 ,24.24 ,-
1930/5/28,24.38 ,24.38 ,24.38 ,24.38 ,24.38 ,-
1930/5/29,24.49 ,24.49 ,24.49 ,24.49 ,24.49 ,-
1930/6/2,24.40 ,24.40 ,24.40 ,24.40 ,24.40 ,-
1930/6/3,24.18 ,24.18 ,24.18 ,24.18 ,24.18 ,-
1930/6/4,24.29 ,24.29 ,24.29 ,24.29 ,24.29 ,-
1930/6/5,23.91 ,23.91 ,23.91 ,23.91 ,23.91 ,-
1930/6/6,23.52 ,23.52 ,23.52 ,23.52 ,23.52 ,-
1930/6/9,22.38 ,22.38 ,22.38 ,22.38 ,22.38 ,-
1930/6/10,23.01 ,23.01 ,23.01 ,23.01 ,23.01 ,-
1930/6/11,22.20 ,22.20 ,22.20 ,22.20 ,22.20 ,-
1930/6/12,22.13 ,22.13 ,22.13 ,22.13 ,22.13 ,-
1930/6/13,22.26 ,22.26 ,22.26 ,22.26 ,22.26 ,-
1930/6/16,20.56 ,20.56 ,20.56 ,20.56 ,20.56 ,-
1930/6/17,20.58 ,20.58 ,20.58 ,20.58 ,20.58 ,-
1930/6/18,19.86 ,19.86 ,19.86 ,19.86 ,19.86 ,-
1930/6/19,20.79 ,20.79 ,20.79 ,20.79 ,20.79 ,-
1930/6/20,20.25 ,20.25 ,20.25 ,20.25 ,20.25 ,-
1930/6/23,20.09 ,20.09 ,20.09 ,20.09 ,20.09 ,-
1930/6/24,19.39 ,19.39 ,19.39 ,19.39 ,19.39 ,-
1930/6/25,19.54 ,19.54 ,19.54 ,19.54 ,19.54 ,-
1930/6/26,20.00 ,20.00 ,20.00 ,20.00 ,20.00 ,-
1930/6/27,19.81 ,19.81 ,19.81 ,19.81 ,19.81 ,-
1930/6/30,20.46 ,20.46 ,20.46 ,20.46 ,20.46 ,-
1930/7/1,20.24 ,20.24 ,20.24 ,20.24 ,20.24 ,-
1930/7/2,20.46 ,20.46 ,20.46 ,20.46 ,20.46 ,-
1930/7/3,20.25 ,20.25 ,20.25 ,20.25 ,20.25 ,-
1930/7/7,19.83 ,19.83 ,19.83 ,19.83 ,19.83 ,-
1930/7/8,19.97 ,19.97 ,19.97 ,19.97 ,19.97 ,-
1930/7/9,20.26 ,20.26 ,20.26 ,20.26 ,20.26 ,-
1930/7/10,20.77 ,20.77 ,20.77 ,20.77 ,20.77 ,-
1930/7/11,20.55 ,20.55 ,20.55 ,20.55 ,20.55 ,-
1930/7/14,21.36 ,21.36 ,21.36 ,21.36 ,21.36 ,-
1930/7/15,21.32 ,21.32 ,21.32 ,21.32 ,21.32 ,-
1930/7/16,21.48 ,21.48 ,21.48 ,21.48 ,21.48 ,-
1930/7/17,21.58 ,21.58 ,21.58 ,21.58 ,21.58 ,-
1930/7/18,21.77 ,21.77 ,21.77 ,21.77 ,21.77 ,-
1930/7/21,20.94 ,20.94 ,20.94 ,20.94 ,20.94 ,-
1930/7/22,21.32 ,21.32 ,21.32 ,21.32 ,21.32 ,-
1930/7/23,21.66 ,21.66 ,21.66 ,21.66 ,21.66 ,-
1930/7/24,21.38 ,21.38 ,21.38 ,21.38 ,21.38 ,-
1930/7/25,21.50 ,21.50 ,21.50 ,21.50 ,21.50 ,-
1930/7/28,21.82 ,21.82 ,21.82 ,21.82 ,21.82 ,-
1930/7/29,21.65 ,21.65 ,21.65 ,21.65 ,21.65 ,-
1930/7/30,21.08 ,21.08 ,21.08 ,21.08 ,21.08 ,-
1930/7/31,21.21 ,21.21 ,21.21 ,21.21 ,21.21 ,-
1930/8/1,21.11 ,21.11 ,21.11 ,21.11 ,21.11 ,-
1930/8/4,21.52 ,21.52 ,21.52 ,21.52 ,21.52 ,-
1930/8/5,21.52 ,21.52 ,21.52 ,21.52 ,21.52 ,-
1930/8/6,21.18 ,21.18 ,21.18 ,21.18 ,21.18 ,-
1930/8/7,21.06 ,21.06 ,21.06 ,21.06 ,21.06 ,-
1930/8/8,20.27 ,20.27 ,20.27 ,20.27 ,20.27 ,-
1930/8/11,20.40 ,20.40 ,20.40 ,20.40 ,20.40 ,-
1930/8/12,19.88 ,19.88 ,19.88 ,19.88 ,19.88 ,-
1930/8/13,20.15 ,20.15 ,20.15 ,20.15 ,20.15 ,-
1930/8/14,20.16 ,20.16 ,20.16 ,20.16 ,20.16 ,-
1930/8/15,20.70 ,20.70 ,20.70 ,20.70 ,20.70 ,-
1930/8/18,20.54 ,20.54 ,20.54 ,20.54 ,20.54 ,-
1930/8/19,20.74 ,20.74 ,20.74 ,20.74 ,20.74 ,-
1930/8/20,20.85 ,20.85 ,20.85 ,20.85 ,20.85 ,-
1930/8/21,20.64 ,20.64 ,20.64 ,20.64 ,20.64 ,-
1930/8/22,20.79 ,20.79 ,20.79 ,20.79 ,20.79 ,-
1930/8/25,20.68 ,20.68 ,20.68 ,20.68 ,20.68 ,-
1930/8/26,20.98 ,20.98 ,20.98 ,20.98 ,20.98 ,-
1930/8/27,21.14 ,21.14 ,21.14 ,21.14 ,21.14 ,-
1930/8/28,21.13 ,21.13 ,21.13 ,21.13 ,21.13 ,-
1930/8/29,21.37 ,21.37 ,21.37 ,21.37 ,21.37 ,-
1930/9/2,21.38 ,21.38 ,21.38 ,21.38 ,21.38 ,-
1930/9/3,21.17 ,21.17 ,21.17 ,21.17 ,21.17 ,-
1930/9/4,21.02 ,21.02 ,21.02 ,21.02 ,21.02 ,-
1930/9/5,21.34 ,21.34 ,21.34 ,21.34 ,21.34 ,-
1930/9/8,21.63 ,21.63 ,21.63 ,21.63 ,21.63 ,-
1930/9/9,21.76 ,21.76 ,21.76 ,21.76 ,21.76 ,-
1930/9/10,21.86 ,21.86 ,21.86 ,21.86 ,21.86 ,-
1930/9/11,21.72 ,21.72 ,21.72 ,21.72 ,21.72 ,-
1930/9/12,21.50 ,21.50 ,21.50 ,21.50 ,21.50 ,-
1930/9/15,21.19 ,21.19 ,21.19 ,21.19 ,21.19 ,-
1930/9/16,21.22 ,21.22 ,21.22 ,21.22 ,21.22 ,-
1930/9/17,21.29 ,21.29 ,21.29 ,21.29 ,21.29 ,-
1930/9/18,21.06 ,21.06 ,21.06 ,21.06 ,21.06 ,-
1930/9/19,20.68 ,20.68 ,20.68 ,20.68 ,20.68 ,-
1930/9/22,20.17 ,20.17 ,20.17 ,20.17 ,20.17 ,-
1930/9/23,20.44 ,20.44 ,20.44 ,20.44 ,20.44 ,-
1930/9/24,20.11 ,20.11 ,20.11 ,20.11 ,20.11 ,-
1930/9/25,19.73 ,19.73 ,19.73 ,19.73 ,19.73 ,-
1930/9/26,19.43 ,19.43 ,19.43 ,19.43 ,19.43 ,-
1930/9/29,18.88 ,18.88 ,18.88 ,18.88 ,18.88 ,-
1930/9/30,18.59 ,18.59 ,18.59 ,18.59 ,18.59 ,-
1930/10/1,19.42 ,19.42 ,19.42 ,19.42 ,19.42 ,-
1930/10/2,19.18 ,19.18 ,19.18 ,19.18 ,19.18 ,-
1930/10/3,19.42 ,19.42 ,19.42 ,19.42 ,19.42 ,-
1930/10/6,18.61 ,18.61 ,18.61 ,18.61 ,18.61 ,-
1930/10/7,18.62 ,18.62 ,18.62 ,18.62 ,18.62 ,-
1930/10/8,18.40 ,18.40 ,18.40 ,18.40 ,18.40 ,-
1930/10/9,17.67 ,17.67 ,17.67 ,17.67 ,17.67 ,-
1930/10/10,18.11 ,18.11 ,18.11 ,18.11 ,18.11 ,-
1930/10/14,17.91 ,17.91 ,17.91 ,17.91 ,17.91 ,-
1930/10/15,18.20 ,18.20 ,18.20 ,18.20 ,18.20 ,-
1930/10/16,17.88 ,17.88 ,17.88 ,17.88 ,17.88 ,-
1930/10/17,17.16 ,17.16 ,17.16 ,17.16 ,17.16 ,-
1930/10/20,17.57 ,17.57 ,17.57 ,17.57 ,17.57 ,-
1930/10/21,17.05 ,17.05 ,17.05 ,17.05 ,17.05 ,-
1930/10/22,16.90 ,16.90 ,16.90 ,16.90 ,16.90 ,-
1930/10/23,17.14 ,17.14 ,17.14 ,17.14 ,17.14 ,-
1930/10/24,17.74 ,17.74 ,17.74 ,17.74 ,17.74 ,-
1930/10/27,17.78 ,17.78 ,17.78 ,17.78 ,17.78 ,-
1930/10/28,17.86 ,17.86 ,17.86 ,17.86 ,17.86 ,-
1930/10/29,17.55 ,17.55 ,17.55 ,17.55 ,17.55 ,-
1930/10/30,17.34 ,17.34 ,17.34 ,17.34 ,17.34 ,-
1930/10/31,16.94 ,16.94 ,16.94 ,16.94 ,16.94 ,-
1930/11/3,17.13 ,17.13 ,17.13 ,17.13 ,17.13 ,-
1930/11/5,16.62 ,16.62 ,16.62 ,16.62 ,16.62 ,-
1930/11/6,16.65 ,16.65 ,16.65 ,16.65 ,16.65 ,-
1930/11/7,16.09 ,16.09 ,16.09 ,16.09 ,16.09 ,-
1930/11/10,15.54 ,15.54 ,15.54 ,15.54 ,15.54 ,-
